host_time_unix,host_monotonic_s,phase,watts
1788739316.531204,2219558.433946671,active:t08:vision_ccd_to_next_slm,105.05
1788739316.5412762,2219558.444018837,active:t08:vision_ccd_to_next_slm,105.05
1788739316.5513396,2219558.454082088,active:t08:vision_ccd_to_next_slm,105.05
1788739316.561408,2219558.464150806,active:t08:vision_ccd_to_next_slm,105.05
1788739316.5714772,2219558.474220093,active:t08:vision_ccd_to_next_slm,105.05
1788739316.581544,2219558.484286785,active:t08:vision_ccd_to_next_slm,105.05
1788739316.5916135,2219558.494356084,active:t08:vision_ccd_to_next_slm,105.05
1788739316.601682,2219558.50442474,active:t08:vision_ccd_to_next_slm,105.05
1788739316.61175,2219558.514492715,active:t08:vision_ccd_to_next_slm,105.05
1788739316.621818,2219558.524560762,active:t08:vision_ccd_to_next_slm,105.05
1788739316.6318846,2219558.534627348,active:t08:vision_ccd_to_next_slm,105.05
1788739316.6419537,2219558.544696479,active:t08:vision_ccd_to_next_slm,105.05
1788739316.6520796,2219558.554822491,active:t08:vision_ccd_to_next_slm,105.05
1788739316.6620927,2219558.56483543,active:t08:vision_ccd_to_next_slm,105.05
1788739316.672156,2219558.574898916,active:t08:vision_ccd_to_next_slm,105.05
1788739316.682237,2219558.584979721,active:t08:vision_ccd_to_next_slm,105.05
1788739316.6922905,2219558.595033171,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7023644,2219558.605107074,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7124262,2219558.615168888,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7225006,2219558.625243276,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7325754,2219558.635318321,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7426274,2219558.645370089,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7526963,2219558.655439098,active:t08:vision_ccd_to_next_slm,105.05
1788739316.762761,2219558.665503944,active:t08:vision_ccd_to_next_slm,105.05
1788739316.7728271,2219558.675569864,active:t08:vision_ccd_to_next_slm,105.05
1788739316.782924,2219558.685666694,active:t08:vision_ccd_to_next_slm,105.05
1788739316.792983,2219558.695725732,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8030336,2219558.705776255,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8131015,2219558.715844425,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8231692,2219558.725912062,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8332417,2219558.735984328,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8433063,2219558.746048995,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8533747,2219558.756117439,active:t08:vision_ccd_to_next_slm,105.05
1788739316.863443,2219558.766185768,active:t08:vision_ccd_to_next_slm,105.05
1788739316.8735087,2219558.776251176,active:t08:vision_ccd_to_next_slm,105.25
1788739316.8835752,2219558.786317847,active:t08:vision_ccd_to_next_slm,105.25
1788739316.8936448,2219558.796387442,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9037147,2219558.806457275,active:t08:vision_ccd_to_next_slm,105.25
1788739316.913776,2219558.816518647,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9238455,2219558.826588399,active:t08:vision_ccd_to_next_slm,105.25
1788739316.933911,2219558.836653648,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9439807,2219558.846723545,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9540443,2219558.856787206,active:t08:vision_ccd_to_next_slm,105.25
1788739316.964112,2219558.866854927,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9741843,2219558.876926993,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9842484,2219558.886991076,active:t08:vision_ccd_to_next_slm,105.25
1788739316.9943163,2219558.89705897,active:t08:vision_ccd_to_next_slm,105.25
1788739317.004386,2219558.90712869,active:t08:vision_ccd_to_next_slm,105.25
1788739317.0144527,2219558.917195412,active:t08:vision_ccd_to_next_slm,105.25
1788739317.0245216,2219558.927264058,active:t08:vision_ccd_to_next_slm,105.25
1788739317.034593,2219558.937335852,active:t08:vision_ccd_to_next_slm,105.25
1788739317.0446553,2219558.947397977,active:t08:vision_ccd_to_next_slm,105.25
1788739317.054721,2219558.957463683,active:t08:vision_ccd_to_next_slm,105.25
1788739317.064791,2219558.96753369,active:t08:vision_ccd_to_next_slm,105.25
1788739317.0749068,2219558.977650442,active:t08:vision_ccd_to_next_slm,105.25
1788739317.0849357,2219558.98767835,active:t08:vision_ccd_to_next_slm,105.25
1788739317.095,2219558.997742818,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1050677,2219559.007810519,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1151357,2219559.017878307,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1252122,2219559.027954838,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1352727,2219559.0380153,active:t08:vision_ccd_to_next_slm,105.25
1788739317.145341,2219559.04808349,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1554103,2219559.058153021,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1654804,2219559.068223023,active:t08:vision_ccd_to_next_slm,105.25
1788739317.1755462,2219559.078288929,active:t08:vision_ccd_to_next_slm,105.25
1788739317.185616,2219559.088358784,active:t08:vision_ccd_to_next_slm,105.25
1788739317.195683,2219559.098425718,active:t08:vision_ccd_to_next_slm,105.25
1788739317.2057517,2219559.108494285,active:t08:vision_ccd_to_next_slm,105.25
1788739317.2158163,2219559.118558893,active:t08:vision_ccd_to_next_slm,105.25
1788739317.2258818,2219559.128624661,active:t08:vision_ccd_to_next_slm,105.25
1788739317.2359524,2219559.138695132,active:t08:vision_ccd_to_next_slm,105.25
1788739317.246021,2219559.148763846,active:t08:vision_ccd_to_next_slm,105.25
1788739317.256085,2219559.158827824,active:t08:vision_ccd_to_next_slm,105.25
1788739317.6691017,2219559.57184493,active:t08:vision_parallel_residual,103.36
1788739317.6791701,2219559.581912925,active:t08:vision_parallel_residual,103.36
1788739317.689238,2219559.591980705,active:t08:vision_parallel_residual,103.36
1788739317.699306,2219559.602048825,active:t08:vision_parallel_residual,103.36
1788739317.709375,2219559.612117563,active:t08:vision_parallel_residual,103.36
1788739317.7194438,2219559.622186482,active:t08:vision_parallel_residual,103.36
1788739317.7295122,2219559.63225513,active:t08:vision_parallel_residual,103.36
1788739317.7395787,2219559.642321542,active:t08:vision_parallel_residual,103.36
1788739317.7496488,2219559.652391605,active:t08:vision_parallel_residual,103.36
1788739317.759719,2219559.662461535,active:t08:vision_parallel_residual,103.36
1788739317.7697875,2219559.672530525,active:t08:vision_parallel_residual,103.36
1788739317.77986,2219559.682602648,active:t08:vision_parallel_residual,103.36
1788739317.7899249,2219559.692667603,active:t08:vision_parallel_residual,103.36
1788739317.800121,2219559.702863773,active:t08:vision_parallel_residual,103.36
1788739317.8101907,2219559.712933495,active:t08:vision_parallel_residual,103.36
1788739317.820268,2219559.723010893,active:t08:vision_parallel_residual,103.36
1788739317.8303244,2219559.733067312,active:t08:vision_parallel_residual,103.36
1788739317.8403938,2219559.743136642,active:t08:vision_parallel_residual,103.36
1788739317.850462,2219559.753204772,active:t08:vision_parallel_residual,103.36
1788739317.8605292,2219559.763271967,active:t08:vision_parallel_residual,103.36
1788739317.8706005,2219559.773343045,active:t08:vision_parallel_residual,103.06
1788739317.8806672,2219559.783409839,active:t08:vision_parallel_residual,103.06
1788739317.8907378,2219559.793480314,active:t08:vision_parallel_residual,103.06
1788739317.9008048,2219559.803547653,active:t08:vision_parallel_residual,103.06
1788739317.910874,2219559.813616699,active:t08:vision_parallel_residual,103.06
1788739317.9209452,2219559.823687951,active:t08:vision_parallel_residual,103.06
1788739317.931011,2219559.833753843,active:t08:vision_parallel_residual,103.06
1788739317.941082,2219559.843824832,active:t08:vision_parallel_residual,103.06
1788739317.9511545,2219559.853897088,active:t08:vision_parallel_residual,103.06
1788739317.9612203,2219559.863963097,active:t08:vision_parallel_residual,103.06
1788739317.9712963,2219559.874039077,active:t08:vision_parallel_residual,103.06
1788739317.9813638,2219559.884106443,active:t08:vision_parallel_residual,103.06
1788739317.99144,2219559.894182958,active:t08:vision_parallel_residual,103.06
1788739318.0015018,2219559.904244416,active:t08:vision_parallel_residual,103.06
1788739318.011572,2219559.914314928,active:t08:vision_parallel_residual,103.06
1788739318.0216546,2219559.924397181,active:t08:vision_parallel_residual,103.06
1788739318.031709,2219559.93445169,active:t08:vision_parallel_residual,103.06
1788739318.0417774,2219559.944520321,active:t08:vision_parallel_residual,103.06
1788739318.0518482,2219559.954590847,active:t08:vision_parallel_residual,103.06
1788739318.0619142,2219559.964656742,active:t08:vision_parallel_residual,103.06
1788739318.0719829,2219559.974725526,active:t08:vision_parallel_residual,103.06
1788739318.0820508,2219559.984793522,active:t08:vision_parallel_residual,103.06
1788739318.0921223,2219559.994865033,active:t08:vision_parallel_residual,103.06
1788739318.1022549,2219560.005000105,active:t08:vision_parallel_residual,103.06
1788739318.1122568,2219560.014999589,active:t08:vision_parallel_residual,103.06
1788739318.122325,2219560.025067697,active:t08:vision_parallel_residual,103.06
1788739318.1323926,2219560.035135358,active:t08:vision_parallel_residual,103.06
1788739318.1424608,2219560.045203751,active:t08:vision_parallel_residual,103.06
1788739318.1525295,2219560.055272063,active:t08:vision_parallel_residual,103.06
1788739318.162598,2219560.065340632,active:t08:vision_parallel_residual,103.06
1788739318.1726625,2219560.075405227,active:t08:vision_parallel_residual,103.06
1788739318.1827292,2219560.085471836,active:t08:vision_parallel_residual,103.06
1788739318.1927946,2219560.095537206,active:t08:vision_parallel_residual,103.06
1788739318.202865,2219560.105607613,active:t08:vision_parallel_residual,103.06
1788739318.2129328,2219560.115675603,active:t08:vision_parallel_residual,103.06
1788739318.2229962,2219560.125738909,active:t08:vision_parallel_residual,103.06
1788739318.2330647,2219560.135807484,active:t08:vision_parallel_residual,103.06
1788739318.2431307,2219560.145873454,active:t08:vision_parallel_residual,103.06
1788739318.253197,2219560.155939784,active:t08:vision_parallel_residual,103.06
1788739318.2632651,2219560.166007834,active:t08:vision_parallel_residual,103.06
1788739318.2733302,2219560.17607282,active:t08:vision_parallel_residual,103.06
1788739318.2833953,2219560.186138143,active:t08:vision_parallel_residual,103.06
1788739318.2934659,2219560.196208497,active:t08:vision_parallel_residual,103.06
1788739318.3035283,2219560.206270969,active:t08:vision_parallel_residual,103.06
1788739318.3135948,2219560.216337481,active:t08:vision_parallel_residual,103.06
1788739318.3236637,2219560.226406291,active:t08:vision_parallel_residual,103.06
1788739318.3337293,2219560.236471982,active:t08:vision_parallel_residual,103.06
1788739318.343796,2219560.246538764,active:t08:vision_parallel_residual,103.06
1788739318.3538647,2219560.256607335,active:t08:vision_parallel_residual,103.06
1788739318.3639295,2219560.266672429,active:t08:vision_parallel_residual,103.06
1788739318.3740008,2219560.276743847,active:t08:vision_parallel_residual,106.66
1788739318.384066,2219560.286808827,active:t08:vision_parallel_residual,106.66
1788739318.3941329,2219560.296875324,active:t08:vision_parallel_residual,106.66
1788739318.4042013,2219560.306943961,active:t08:vision_parallel_residual,106.66
1788739318.4142804,2219560.317023128,active:t08:vision_parallel_residual,106.66
1788739318.4243338,2219560.327076554,active:t08:vision_parallel_residual,106.66
1788739318.4344,2219560.337142804,active:t08:vision_parallel_residual,106.66
1788739318.4444659,2219560.347208735,active:t08:vision_parallel_residual,106.66
1788739318.4545326,2219560.357275336,active:t08:vision_parallel_residual,106.66
1788739318.4646025,2219560.367345195,active:t08:vision_parallel_residual,106.66
1788739318.4746711,2219560.377413753,active:t08:vision_parallel_residual,106.66
1788739318.484739,2219560.387481831,active:t08:vision_parallel_residual,106.66
1788739318.4948077,2219560.397550614,active:t08:vision_parallel_residual,106.66
1788739318.5048752,2219560.407618062,active:t08:vision_parallel_residual,106.66
1788739318.5149443,2219560.417686998,active:t08:vision_parallel_residual,106.66
1788739318.5250125,2219560.42775514,active:t08:vision_parallel_residual,106.66
1788739318.5350814,2219560.437824275,active:t08:vision_parallel_residual,106.66
1788739318.5451472,2219560.447901603,active:t08:vision_parallel_residual,106.66
1788739318.5552177,2219560.457960383,active:t08:vision_parallel_residual,106.66
1788739318.5652862,2219560.468028826,active:t08:vision_parallel_residual,106.66
1788739318.5753555,2219560.478098398,active:t08:vision_parallel_residual,106.66
1788739318.585423,2219560.488165957,active:t08:vision_parallel_residual,106.66
1788739318.5954926,2219560.498235449,active:t08:vision_parallel_residual,106.66
1788739318.6055634,2219560.50830601,active:t08:vision_parallel_residual,106.66
1788739318.6156282,2219560.518371101,active:t08:vision_parallel_residual,106.66
1788739318.6256974,2219560.52843985,active:t08:vision_parallel_residual,106.66
1788739318.6357636,2219560.538506435,active:t08:vision_parallel_residual,106.66
1788739318.6458316,2219560.548574356,active:t08:vision_parallel_residual,106.66
1788739318.6559002,2219560.558642877,active:t08:vision_parallel_residual,106.66
1788739318.6659682,2219560.568710992,active:t08:vision_parallel_residual,106.66
1788739318.6760364,2219560.578779028,active:t08:vision_parallel_residual,106.66
1788739318.686104,2219560.588846772,active:t08:vision_parallel_residual,106.66
1788739318.696186,2219560.598928958,active:t08:vision_parallel_residual,106.66
1788739318.7062438,2219560.608986689,active:t08:vision_parallel_residual,106.66
1788739318.7163098,2219560.619052327,active:t08:vision_parallel_residual,106.66
1788739318.726379,2219560.629121766,active:t08:vision_parallel_residual,106.66
1788739318.7364473,2219560.639190018,active:t08:vision_parallel_residual,106.66
1788739318.746519,2219560.649261718,active:t08:vision_parallel_residual,106.66
1788739318.7567687,2219560.65951365,active:t08:vision_parallel_residual,106.66
1788739318.7673287,2219560.670071597,active:t08:vision_parallel_residual,106.66
1788739318.7773707,2219560.680113368,active:t08:vision_parallel_residual,106.66
1788739318.7874367,2219560.690179648,active:t08:vision_parallel_residual,106.66
1788739318.7975051,2219560.700247592,active:t08:vision_parallel_residual,106.66
1788739318.8075736,2219560.710316294,active:t08:vision_parallel_residual,106.66
1788739318.8176541,2219560.720396868,active:t08:vision_parallel_residual,106.66
1788739318.8277106,2219560.730453351,active:t08:vision_parallel_residual,106.66
1788739318.8377802,2219560.740522949,active:t08:vision_parallel_residual,106.66
1788739318.8478506,2219560.750593391,active:t08:vision_parallel_residual,106.66
1788739318.8579185,2219560.760661194,active:t08:vision_parallel_residual,106.66
1788739318.867988,2219560.770731038,active:t08:vision_parallel_residual,107.72
1788739318.8780599,2219560.780802564,active:t08:vision_parallel_residual,107.72
1788739318.8881311,2219560.790874184,active:t08:vision_parallel_residual,107.72
1788739318.8981948,2219560.800937482,active:t08:vision_parallel_residual,107.72
1788739318.908263,2219560.811005617,active:t08:vision_parallel_residual,107.72
1788739318.9183314,2219560.821073977,active:t08:vision_parallel_residual,107.72
1788739318.9284017,2219560.831144323,active:t08:vision_parallel_residual,107.72
1788739318.93847,2219560.841212607,active:t08:vision_parallel_residual,107.72
1788739318.948538,2219560.851280953,active:t08:vision_parallel_residual,107.72
1788739318.9586077,2219560.861350374,active:t08:vision_parallel_residual,107.72
1788739318.9686773,2219560.871420113,active:t08:vision_parallel_residual,107.72
1788739318.978746,2219560.881488546,active:t08:vision_parallel_residual,107.72
1788739318.9888127,2219560.891555427,active:t08:vision_parallel_residual,107.72
1788739318.9988916,2219560.901634152,active:t08:vision_parallel_residual,107.72
1788739319.008949,2219560.911691867,active:t08:vision_parallel_residual,107.72
1788739319.0190206,2219560.921763146,active:t08:vision_parallel_residual,107.72
1788739319.0290885,2219560.931831187,active:t08:vision_parallel_residual,107.72
1788739319.039159,2219560.941901851,active:t08:vision_parallel_residual,107.72
1788739319.0492265,2219560.951969299,active:t08:vision_parallel_residual,107.72
1788739319.0592985,2219560.962041361,active:t08:vision_parallel_residual,107.72
1788739319.06937,2219560.972112855,active:t08:vision_parallel_residual,107.72
1788739319.0794346,2219560.982177586,active:t08:vision_parallel_residual,107.72
1788739319.0895014,2219560.992244164,active:t08:vision_parallel_residual,107.72
1788739319.099571,2219561.00231351,active:t08:vision_parallel_residual,107.72
1788739319.1096401,2219561.012383066,active:t08:vision_parallel_residual,107.72
1788739319.1197126,2219561.02245526,active:t08:vision_parallel_residual,107.72
1788739319.1297772,2219561.032519876,active:t08:vision_parallel_residual,107.72
1788739319.1398451,2219561.042587912,active:t08:vision_parallel_residual,107.72
1788739319.1499135,2219561.052656288,active:t08:vision_parallel_residual,107.72
1788739319.1599839,2219561.062726531,active:t08:vision_parallel_residual,107.72
1788739319.1700537,2219561.072796416,active:t08:vision_parallel_residual,107.72
1788739319.1801226,2219561.082865411,active:t08:vision_parallel_residual,107.72
1788739319.1901934,2219561.092935984,active:t08:vision_parallel_residual,107.72
1788739319.2002597,2219561.103002143,active:t08:vision_parallel_residual,107.72
1788739319.2103276,2219561.113070357,active:t08:vision_parallel_residual,107.72
1788739319.2203958,2219561.123138479,active:t08:vision_parallel_residual,107.72
1788739319.2304647,2219561.133207561,active:t08:vision_parallel_residual,107.72
1788739319.2405422,2219561.143284955,active:t08:vision_parallel_residual,107.72
1788739319.250602,2219561.153344561,active:t08:vision_parallel_residual,107.72
1788739319.2606704,2219561.163413276,active:t08:vision_parallel_residual,107.72
1788739319.27074,2219561.173482673,active:t08:vision_parallel_residual,107.72
1788739319.2808053,2219561.183548075,active:t08:vision_parallel_residual,107.72
1788739319.2908714,2219561.193614114,active:t08:vision_parallel_residual,107.72
1788739319.3009377,2219561.203680451,active:t08:vision_parallel_residual,107.72
1788739319.311005,2219561.21374783,active:t08:vision_parallel_residual,107.72
1788739319.321073,2219561.223815856,active:t08:vision_parallel_residual,107.72
1788739319.3311386,2219561.233881178,active:t08:vision_parallel_residual,107.72
1788739319.3412058,2219561.243948456,active:t08:vision_parallel_residual,107.72
1788739319.3512745,2219561.254017218,active:t08:vision_parallel_residual,107.72
1788739319.36134,2219561.264082788,active:t08:vision_parallel_residual,107.72
1788739319.3714137,2219561.27415665,active:t08:vision_parallel_residual,107.7
1788739319.381484,2219561.284226745,active:t08:vision_parallel_residual,107.7
1788739319.3915539,2219561.294296546,active:t08:vision_parallel_residual,107.7
1788739319.4016223,2219561.304365081,active:t08:vision_parallel_residual,107.7
1788739319.4116912,2219561.314433849,active:t08:vision_parallel_residual,107.7
1788739319.4217591,2219561.324501843,active:t08:vision_parallel_residual,107.7
1788739319.4318283,2219561.334571039,active:t08:vision_parallel_residual,107.7
1788739319.441896,2219561.344638602,active:t08:vision_parallel_residual,107.7
1788739319.451968,2219561.354710835,active:t08:vision_parallel_residual,107.7
1788739319.4620483,2219561.364790934,active:t08:vision_parallel_residual,107.7
1788739319.4721105,2219561.374853333,active:t08:vision_parallel_residual,107.7
1788739319.4821749,2219561.384917721,active:t08:vision_parallel_residual,107.7
1788739319.4922504,2219561.394993298,active:t08:vision_parallel_residual,107.7
1788739319.5024147,2219561.405157364,active:t08:vision_parallel_residual,107.7
1788739319.5124254,2219561.415168476,active:t08:vision_parallel_residual,107.7
1788739319.5224879,2219561.425230566,active:t08:vision_parallel_residual,107.7
1788739319.532558,2219561.435300716,active:t08:vision_parallel_residual,107.7
1788739319.5426264,2219561.445368988,active:t08:vision_parallel_residual,107.7
1788739319.5526924,2219561.455435434,active:t08:vision_parallel_residual,107.7
1788739319.5627627,2219561.465505354,active:t08:vision_parallel_residual,107.7
1788739319.5728295,2219561.475572089,active:t08:vision_parallel_residual,107.7
1788739319.5829,2219561.485642854,active:t08:vision_parallel_residual,107.7
1788739319.5929658,2219561.495708548,active:t08:vision_parallel_residual,107.7
1788739319.603037,2219561.505779823,active:t08:vision_parallel_residual,107.7
1788739319.6131082,2219561.5158511,active:t08:vision_parallel_residual,107.7
1788739319.6231737,2219561.525916297,active:t08:vision_parallel_residual,107.7
1788739319.63324,2219561.535982836,active:t08:vision_parallel_residual,107.7
1788739319.6433134,2219561.546056099,active:t08:vision_parallel_residual,107.7
1788739319.6533773,2219561.556120177,active:t08:vision_parallel_residual,107.7
1788739319.6634474,2219561.566189895,active:t08:vision_parallel_residual,107.7
1788739319.6735196,2219561.576262561,active:t08:vision_parallel_residual,107.7
1788739320.0863817,2219561.989124738,active:t08:language_ccd_to_fusion,106.17
1788739320.096444,2219561.99918672,active:t08:language_ccd_to_fusion,106.17
1788739320.1065168,2219562.009259558,active:t08:language_ccd_to_fusion,106.17
1788739320.116582,2219562.019324696,active:t08:language_ccd_to_fusion,106.17
1788739320.1266546,2219562.02939745,active:t08:language_ccd_to_fusion,106.17
1788739320.1367235,2219562.039466201,active:t08:language_ccd_to_fusion,106.17
1788739320.1467893,2219562.04953216,active:t08:language_ccd_to_fusion,106.17
1788739320.156884,2219562.059626984,active:t08:language_ccd_to_fusion,106.17
1788739320.1679544,2219562.070715035,active:t08:language_ccd_to_fusion,106.17
1788739320.177419,2219562.080162077,active:t08:language_ccd_to_fusion,106.17
1788739320.1874833,2219562.090226034,active:t08:language_ccd_to_fusion,106.17
1788739320.1975532,2219562.10029584,active:t08:language_ccd_to_fusion,106.17
1788739320.2076206,2219562.110363393,active:t08:language_ccd_to_fusion,106.17
1788739320.217686,2219562.120428735,active:t08:language_ccd_to_fusion,106.17
1788739320.2277546,2219562.130497257,active:t08:language_ccd_to_fusion,106.17
1788739320.2378268,2219562.140569623,active:t08:language_ccd_to_fusion,106.17
1788739320.2478912,2219562.150633784,active:t08:language_ccd_to_fusion,106.17
1788739320.257958,2219562.160700547,active:t08:language_ccd_to_fusion,106.17
1788739320.2680323,2219562.170774876,active:t08:language_ccd_to_fusion,106.17
1788739320.2780995,2219562.180842207,active:t08:language_ccd_to_fusion,106.17
1788739320.2881644,2219562.190907122,active:t08:language_ccd_to_fusion,106.17
1788739320.298236,2219562.200978563,active:t08:language_ccd_to_fusion,106.17
1788739320.3083024,2219562.211045221,active:t08:language_ccd_to_fusion,106.17
1788739320.318371,2219562.221113841,active:t08:language_ccd_to_fusion,106.17
1788739320.3284407,2219562.231183228,active:t08:language_ccd_to_fusion,106.17
1788739320.3385208,2219562.241263543,active:t08:language_ccd_to_fusion,106.17
1788739320.3487186,2219562.251461356,active:t08:language_ccd_to_fusion,106.17
1788739320.3588254,2219562.261568375,active:t08:language_ccd_to_fusion,106.17
1788739320.3688436,2219562.271586284,active:t08:language_ccd_to_fusion,103.28
1788739320.3789105,2219562.281653234,active:t08:language_ccd_to_fusion,103.28
1788739320.3889806,2219562.291723384,active:t08:language_ccd_to_fusion,103.28
1788739320.3990486,2219562.30179115,active:t08:language_ccd_to_fusion,103.28
1788739320.4091163,2219562.311858816,active:t08:language_ccd_to_fusion,103.28
1788739320.419183,2219562.321925892,active:t08:language_ccd_to_fusion,103.28
1788739320.4292521,2219562.331994971,active:t08:language_ccd_to_fusion,103.28
1788739320.43932,2219562.342062926,active:t08:language_ccd_to_fusion,103.28
1788739320.449389,2219562.352131812,active:t08:language_ccd_to_fusion,103.28
1788739320.4594557,2219562.362198422,active:t08:language_ccd_to_fusion,103.28
1788739320.469532,2219562.372274692,active:t08:language_ccd_to_fusion,103.28
1788739320.4795978,2219562.382340508,active:t08:language_ccd_to_fusion,103.28
1788739320.4896624,2219562.392405282,active:t08:language_ccd_to_fusion,103.28
1788739320.499732,2219562.402474668,active:t08:language_ccd_to_fusion,103.28
1788739320.5097976,2219562.412540239,active:t08:language_ccd_to_fusion,103.28
1788739320.519867,2219562.42260968,active:t08:language_ccd_to_fusion,103.28
1788739320.5299366,2219562.432679271,active:t08:language_ccd_to_fusion,103.28
1788739320.5400193,2219562.442762006,active:t08:language_ccd_to_fusion,103.28
1788739320.5503898,2219562.453132835,active:t08:language_ccd_to_fusion,103.28
1788739320.5602396,2219562.46298249,active:t08:language_ccd_to_fusion,103.28
1788739320.570297,2219562.473039975,active:t08:language_ccd_to_fusion,103.28
1788739320.5803645,2219562.483107337,active:t08:language_ccd_to_fusion,103.28
1788739320.5904322,2219562.493174994,active:t08:language_ccd_to_fusion,103.28
1788739320.600501,2219562.503243709,active:t08:language_ccd_to_fusion,103.28
1788739320.6105704,2219562.513313351,active:t08:language_ccd_to_fusion,103.28
1788739320.6206396,2219562.523382157,active:t08:language_ccd_to_fusion,103.28
1788739320.6307073,2219562.533450023,active:t08:language_ccd_to_fusion,103.28
1788739320.640795,2219562.543537718,active:t08:language_ccd_to_fusion,103.28
1788739320.6508465,2219562.553589171,active:t08:language_ccd_to_fusion,103.28
1788739320.6609147,2219562.563657333,active:t08:language_ccd_to_fusion,103.28
1788739320.6709907,2219562.573733359,active:t08:language_ccd_to_fusion,103.28
1788739320.681062,2219562.583804647,active:t08:language_ccd_to_fusion,103.28
1788739320.6911283,2219562.593871102,active:t08:language_ccd_to_fusion,103.28
1788739320.7012029,2219562.603945541,active:t08:language_ccd_to_fusion,103.28
1788739320.7112665,2219562.614009347,active:t08:language_ccd_to_fusion,103.28
1788739320.7213356,2219562.624078244,active:t08:language_ccd_to_fusion,103.28
1788739320.7314036,2219562.634146206,active:t08:language_ccd_to_fusion,103.28
1788739320.7414732,2219562.644215948,active:t08:language_ccd_to_fusion,103.28
1788739320.7515411,2219562.654284018,active:t08:language_ccd_to_fusion,103.28
1788739320.7616096,2219562.66435212,active:t08:language_ccd_to_fusion,103.28
1788739320.7716851,2219562.674427783,active:t08:language_ccd_to_fusion,103.28
1788739320.7817507,2219562.684493609,active:t08:language_ccd_to_fusion,103.28
1788739320.7918203,2219562.694563027,active:t08:language_ccd_to_fusion,103.28
1788739320.8019557,2219562.704698592,active:t08:language_ccd_to_fusion,103.28
1788739320.812019,2219562.714762066,active:t08:language_ccd_to_fusion,103.28
1788739320.8220868,2219562.72482973,active:t08:language_ccd_to_fusion,103.28
1788739320.8321514,2219562.734893918,active:t08:language_ccd_to_fusion,103.28
1788739320.8422186,2219562.744961561,active:t08:language_ccd_to_fusion,103.28
1788739320.8522873,2219562.755029948,active:t08:language_ccd_to_fusion,103.28
1788739320.8623583,2219562.765100992,active:t08:language_ccd_to_fusion,103.28
1788739320.8724272,2219562.775169973,active:t08:language_ccd_to_fusion,102.19
1788739320.882497,2219562.785239676,active:t08:language_ccd_to_fusion,102.19
1788739320.8925686,2219562.795311262,active:t08:language_ccd_to_fusion,102.19
1788739320.9026382,2219562.805380856,active:t08:language_ccd_to_fusion,102.19
1788739320.9127028,2219562.81544553,active:t08:language_ccd_to_fusion,102.19
1788739320.9227717,2219562.825514316,active:t08:language_ccd_to_fusion,102.19
1788739320.932839,2219562.835581549,active:t08:language_ccd_to_fusion,102.19
1788739320.9429073,2219562.845650222,active:t08:language_ccd_to_fusion,102.19
1788739320.9529755,2219562.855718217,active:t08:language_ccd_to_fusion,102.19
1788739320.9630442,2219562.865786676,active:t08:language_ccd_to_fusion,102.19
1788739320.9731135,2219562.875856429,active:t08:language_ccd_to_fusion,102.19
1788739320.9831815,2219562.885924273,active:t08:language_ccd_to_fusion,102.19
1788739320.9932492,2219562.895992019,active:t08:language_ccd_to_fusion,102.19
1788739321.0033185,2219562.906061463,active:t08:language_ccd_to_fusion,102.19
1788739321.0133867,2219562.916129553,active:t08:language_ccd_to_fusion,102.19
1788739321.0234542,2219562.926197057,active:t08:language_ccd_to_fusion,102.19
1788739321.033523,2219562.936265968,active:t08:language_ccd_to_fusion,102.19
1788739321.0435941,2219562.946337061,active:t08:language_ccd_to_fusion,102.19
1788739321.05366,2219562.956402605,active:t08:language_ccd_to_fusion,102.19
1788739321.0637286,2219562.966471293,active:t08:language_ccd_to_fusion,102.19
1788739321.0738094,2219562.976552044,active:t08:language_ccd_to_fusion,102.19
1788739321.083886,2219562.986628684,active:t08:language_ccd_to_fusion,102.19
1788739321.093954,2219562.996696878,active:t08:language_ccd_to_fusion,102.19
1788739321.1040268,2219563.006769698,active:t08:language_ccd_to_fusion,102.19
1788739321.1140933,2219563.016835868,active:t08:language_ccd_to_fusion,102.19
1788739321.1242127,2219563.026955405,active:t08:language_ccd_to_fusion,102.19
