batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
181,2,60.614654541015625,164.3066331744194,12.018822133541107,236.94010984897614,"[3136, 1024]","[2, 446, 2048]"
182,2,60.874752044677734,153.25257182121277,12.02452927827835,226.15185314416885,"[3136, 1024]","[2, 446, 2048]"
183,2,60.76518249511719,230.925053358078,12.093454599380493,303.7836904525757,"[3136, 1024]","[2, 446, 2048]"
184,2,60.58598327636719,267.09645241498947,10.91766357421875,338.6000992655754,"[3136, 1024]","[2, 446, 2048]"
185,2,60.470272064208984,236.63344234228134,11.175192892551422,308.27890729904175,"[3136, 1024]","[2, 446, 2048]"
186,2,61.0621452331543,277.84350514411926,12.219466269016266,351.1251166462898,"[3136, 1024]","[2, 446, 2048]"
187,2,60.79385757446289,286.35383397340775,11.6005539894104,358.74824553728104,"[3136, 1024]","[2, 446, 2048]"
188,2,60.888065338134766,308.8472783565521,12.161239981651306,381.8965836763382,"[3136, 1024]","[2, 446, 2048]"
189,2,60.73651123046875,257.9157426953316,12.280352413654327,330.93260633945465,"[3136, 1024]","[2, 446, 2048]"
190,2,60.660736083984375,263.25973868370056,12.011848390102386,335.9323231577873,"[3136, 1024]","[2, 446, 2048]"
191,2,60.400638580322266,301.87442153692245,10.921336710453033,373.19639682769775,"[3136, 1024]","[2, 446, 2048]"
192,2,60.779518127441406,282.76970237493515,11.554747819900513,355.10396832227707,"[3136, 1024]","[2, 446, 2048]"
193,2,60.853248596191406,319.7001665830612,12.117981910705566,392.6713970899582,"[3136, 1024]","[2, 446, 2048]"
194,2,61.650943756103516,328.43734323978424,12.645803391933441,402.7340903878212,"[3136, 1024]","[2, 446, 2048]"
195,2,60.614654541015625,315.13702869415283,12.3826265335083,388.13430976867676,"[3136, 1024]","[2, 446, 2048]"
196,2,60.92287826538086,303.6981672048569,12.296624481678009,376.91766995191574,"[3136, 1024]","[2, 446, 2048]"
197,2,60.57369613647461,292.8524762392044,12.28225976228714,365.70843213796616,"[3136, 1024]","[2, 446, 2048]"
198,2,60.814334869384766,325.61682164669037,11.937052011489868,398.368208527565,"[3136, 1024]","[2, 446, 2048]"
