batch_index,batch_size_videos,full_gpu_input_to_score_cuda_ms,full_gpu_input_to_score_synchronized_wall_ms,legacy_vision_block0_to_score_cuda_ms,legacy_vision_block0_to_score_synchronized_wall_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,input_tensor_contract,vision_block0_input_shape,language_block0_input_shape
0,2,1165.16455078125,1165.3594970703125,427.2537536621094,427.3693636059761,829.5580819249153,167.60333627462387,2162.325968980789,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
1,2,66.4985580444336,66.55872613191605,61.99705505371094,62.05715984106064,831.312857568264,18.777288496494293,916.5887041091919,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
2,2,66.29376220703125,66.3711428642273,61.606910705566406,61.66667491197586,764.0398517251015,21.898217499256134,852.2318314313889,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
3,2,68.6714859008789,68.72578710317612,63.90886306762695,63.96535784006119,849.5964482426643,18.336191773414612,936.6041259169579,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
4,2,65.50118255615234,65.54587930440903,61.24544143676758,61.29153072834015,642.2021687030792,18.475912511348724,726.1792637705803,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
5,2,65.21343994140625,65.2596727013588,60.84812927246094,60.89439243078232,947.260744869709,18.43491941690445,1030.9091042280197,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
6,2,69.7149429321289,69.75904852151871,65.4919662475586,65.5314102768898,709.7349911928177,16.464218497276306,795.9141526222229,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
7,2,67.7734375,67.83237308263779,63.436798095703125,63.479773700237274,1021.2243050336838,17.10260659456253,1106.1003491282463,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
8,2,65.34041595458984,65.39098173379898,60.93209457397461,60.98319590091705,964.2659425735474,18.1533545255661,1047.7597130537033,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
9,2,64.74547576904297,64.78314846754074,60.55936050415039,60.59664487838745,722.1781462430954,17.407409846782684,804.331031858921,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
10,2,64.66764831542969,64.70825523138046,60.637184143066406,60.673512518405914,674.3149906396866,17.27087050676346,756.2535094618797,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
11,2,65.97529602050781,66.02472811937332,61.6099853515625,61.65502220392227,689.0148147940636,18.804654479026794,773.7947652935982,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
12,2,69.63302612304688,69.67833638191223,65.52166748046875,65.56177884340286,941.5401145815849,18.01549643278122,1029.188637137413,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
13,2,66.81804656982422,66.87292456626892,61.98067092895508,62.04518675804138,801.3608381152153,20.451799035072327,888.6306837201118,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
14,2,65.0403823852539,65.08497893810272,60.664833068847656,60.7110932469368,825.545459985733,18.268615007400513,908.8544573783875,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
15,2,67.19181060791016,67.24053621292114,62.83571243286133,62.8814771771431,891.2181705236435,19.99673992395401,978.4067210555077,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
16,2,65.38240051269531,65.44837355613708,61.06419372558594,61.109043657779694,915.0732457637787,19.841067492961884,1000.2967137694359,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
17,2,67.6464614868164,67.69301742315292,63.4705924987793,63.51078301668167,772.4470868706703,16.92470908164978,857.0182574391365,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
18,2,70.90995025634766,70.96017897129059,66.41970825195312,66.46468490362167,843.4818908572197,19.752010703086853,934.1438518166542,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
19,2,65.4049301147461,65.45080244541168,61.26182556152344,61.29908561706543,813.924565911293,18.811926245689392,898.1414222717285,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
20,2,67.69254302978516,67.74375587701797,63.41017532348633,63.4542852640152,1033.3119109272957,17.96470582485199,1118.9691597819328,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
21,2,66.54975891113281,66.6048601269722,60.74163055419922,60.79030781984329,687.3645111918449,19.73745971918106,773.6517298221588,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
22,2,65.04243469238281,65.0835856795311,60.854270935058594,60.8958899974823,1043.8596680760384,17.507806420326233,1126.4099091887474,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
23,2,65.65580749511719,65.70328772068024,61.36012649536133,61.40130013227463,933.646559715271,18.21151375770569,1017.5138809680939,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
24,2,65.72748565673828,65.77817350625992,61.08979034423828,61.135247349739075,1122.490532696247,18.567413091659546,1206.785431444645,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
25,2,65.28921508789062,65.33201783895493,61.10105514526367,61.14061176776886,844.3283513188362,19.903935492038727,929.5215018987656,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
26,2,67.4150390625,67.45702028274536,63.246337890625,63.28389793634415,875.5583614110947,18.763557076454163,961.7369575500488,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
27,2,66.96550750732422,67.01736152172089,62.547969818115234,62.60078400373459,963.8693481683731,17.433829605579376,1048.2686852812767,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
28,2,67.24505615234375,67.28723645210266,62.688255310058594,62.73656338453293,1026.4024883508682,17.255984246730804,1110.9035287499428,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
29,2,66.70028686523438,66.74446910619736,62.302207946777344,62.34210729598999,963.0777612328529,17.779573798179626,1047.557621896267,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
30,2,67.33106994628906,67.37936288118362,62.901248931884766,62.941111624240875,853.0748263001442,17.45731383562088,937.8632100820541,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
31,2,67.67616271972656,67.72150844335556,63.281150817871094,63.32525610923767,838.2157385349274,16.97429269552231,922.8661939501762,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
32,2,68.674560546875,68.71853023767471,64.1239013671875,64.16738778352737,860.751673579216,15.96776396036148,945.3939980864525,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
33,2,64.76799774169922,64.81800973415375,60.41088104248047,60.45554578304291,915.583923459053,17.709992825984955,998.0619140267372,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
34,2,66.49651336669922,66.53789430856705,62.35238265991211,62.389761209487915,776.9807875156403,17.298288643360138,860.7755895256996,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
35,2,65.16121673583984,65.20348787307739,60.76108932495117,60.802675783634186,963.8809561729431,16.56482368707657,1045.6069965958595,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
36,2,64.83763122558594,64.8849681019783,60.45695877075195,60.502685606479645,794.7151735424995,17.795920372009277,877.3487251400948,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
37,2,64.58367919921875,64.62344527244568,60.459007263183594,60.49841642379761,1095.7680195569992,16.32469892501831,1176.6763976812363,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
38,2,67.69356536865234,67.75803118944168,63.01593780517578,63.07274103164673,810.2783709764481,16.856245696544647,894.828182041645,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
39,2,65.89234924316406,65.95589965581894,61.01094436645508,61.059825122356415,854.8370748758316,17.72906631231308,938.4584904313087,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
40,2,65.8554916381836,65.90061634778976,61.38572692871094,61.42592430114746,1253.235787153244,16.587652266025543,1335.6789310574532,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
41,2,64.60928344726562,64.64792788028717,60.483585357666016,60.521796345710754,1316.4618536829948,14.641419053077698,1395.7125561833382,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
42,2,65.1335678100586,65.17665088176727,60.87782287597656,60.915008187294006,943.9189955592155,14.30482417345047,1023.3573875427246,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
43,2,64.96665954589844,65.00887125730515,60.72934341430664,60.76819449663162,871.6797158122063,14.552116394042969,951.1984917521477,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
44,2,65.14482879638672,65.19405543804169,60.99353790283203,61.03554368019104,1168.8299402594566,15.230268239974976,1249.2050372958183,"{""attention_mask"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""input_ids"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 446]}, ""pixel_values_videos"": {""device"": ""cuda:0"", ""dtype"": ""torch.float32"", ""shape"": [3136, 1536]}, ""video_grid_thw"": {""device"": ""cuda:0"", ""dtype"": ""torch.int64"", ""shape"": [2, 3]}}","[3136, 1024]","[2, 446, 2048]"
