"path","status","local_sha256","server_sha256"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/74_run_p06_imagenet_8x224_screen.sh","server_only",,"c78ea73195cb99e8055de681626933112948adeed99bdf97fca4c5e7d8267fd5"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/75_launch_p06_imagenet_8x224_screens.sh","server_only",,"cc8c04550d456ff2d49b059e19e2d275bea54524dc76730c9ff178e4f1bc45fa"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/76_launch_p06_imagenet_8x224_spatial_screen.sh","server_only",,"1be375f87511e56756177d052bf6895fd9ca9d3bc6ec22371709ea8f1fd3a08a"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/77_run_p06_imagenet_8x224_full_spatial.sh","server_only",,"08dfd3734d5c531eb0e37186bc6bae124375159f92d7f0a44c91bbccad4950ef"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/78_launch_p06_imagenet_8x224_full_spatial.sh","server_only",,"b37a6182e9e842b0dfb73a1fcd9290286e13d1fec4d994901a8141e2fb05509c"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/79_watch_p06_imagenet_8x224_full_spatial.sh","server_only",,"78c3ab02fac0270e613930958eac7bb4dbc0e97cda37ff81400e4cfe2d074b29"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/80_launch_p06_imagenet_8x224_full_watcher.sh","server_only",,"3ae63c097996330c0621c43cba05c88242774b6d98ec9f08ae46e0e194f87d4b"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/81_run_p06_imagenet_8x224_epoch4_shift_screen.sh","server_only",,"f2c8f7cfb579ef3dfdd918ec1dac64b6d9da81db5d4ac4dbcd37a061fe86eee1"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/82_launch_p06_imagenet_8x224_epoch4_shift_screen.sh","server_only",,"642d64603037715d9a8bacb4aaf444f984df1885938750d8ac1bb10083d324cc"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/83_run_p06_imagenet_8x224_full_decoupled_mlp.sh","server_only",,"3e48decfeda89c374dcf3d6adbd14dd9b4cc0cffd1415dc923ea9883fbf4a89c"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/84_launch_p06_imagenet_8x224_full_decoupled_mlp.sh","server_only",,"a4c4b6ed12c4464475d618833b804d43ef74a6a412454596b3019a660ea0c353"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/85_watch_p06_imagenet_8x224_full_decoupled_mlp.sh","server_only",,"dbeee8b5f2f2f5745f7834e89abef728f7ab9f6cb2a527fe8b305a37d31a2f00"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/86_launch_p06_imagenet_8x224_full_decoupled_mlp_watcher.sh","server_only",,"6952d29d409540975c210ff9cb9873e36c8f477b164b7a4aaf7941594129a2e3"
