owner,runs_root,run_name,run_path,file_count,bytes,gib,checkpoint_count,checkpoint_bytes,best_checkpoint_count,best_checkpoint_paths,has_metrics,has_config,latest_modified_utc,classification,retention_recommendation
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd150_center100_v4stats,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd150_center100_v4stats,15,44455364,0.041402,2,44060340,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:31:49.829856+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd150_center100_v4stats_epoch200,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd150_center100_v4stats_epoch200,7,22141564,0.020621,1,22032876,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:55:41.639287+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd150_center100_v4stats_spatial2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd150_center100_v4stats_spatial2,15,44455857,0.041403,2,44060596,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:49:51.121262+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd300_center100_v3,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd300_center100_v3,15,41758571,0.038891,2,41363636,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T19:17:24.665148+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd300_center100_v3_epoch200,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd300_center100_v3_epoch200,7,20796487,0.019368,1,20684476,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:55:41.631287+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd300_center100_v3_seed43,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd300_center100_v3_seed43,15,41759064,0.038891,2,41363764,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:41:19.207886+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd300_center100_v3_spatial2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd300_center100_v3_spatial2,15,41758993,0.038891,2,41363828,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:40:01.596236+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd300_center100_v4stats,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd300_center100_v4stats,15,44455893,0.041403,2,44060596,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:48:42.289637+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd300_center100_v4stats_spatial2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd300_center100_v4stats_spatial2,15,44455835,0.041403,2,44060596,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:51:03.872860+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd600_center100_v3,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd600_center100_v3,15,41758633,0.038891,2,41363764,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T17:39:50.624284+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_kd_v3,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_kd_v3,6,20777579,0.019351,1,20684220,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:44:59.871793+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_seed43,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_seed43,14,44290575,0.041249,2,43901236,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T15:28:19.998478+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_seed44,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_seed44,14,44290840,0.041249,2,43901236,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T15:31:01.865169+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_v2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_v2,2,4013,0.000004,0,0,0,,false,true,2026-09-02T19:17:24.665148+00:00,unclassified,manual review
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha50_v3,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha50_v3,2,4061,0.000004,0,0,0,,false,true,2026-09-02T16:49:22+00:00,unclassified,manual review
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha65_kd015,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha65_kd015,14,44297202,0.041255,2,43902836,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:06:13.708299+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha65_kd075_center100_v2,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha65_kd075_center100_v2,14,55128699,0.051343,2,54733236,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:26:35.135324+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs,lgvq_oeo109_alpha65_kd075_center100_v3,experiments/lgvq_four_stage_optical_electronic_109_no_attention_vqa/runs/lgvq_oeo109_alpha65_kd075_center100_v3,14,41758181,0.038890,2,41363380,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T16:49:27.408449+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/optical_mlp_mixer_moe9_imagenet1k_clip_distill,experiments/optical_mlp_mixer_moe9_imagenet1k_clip_distill/runs,optical_mlp_mixer_moe9_imagenet1k_clip_distill,experiments/optical_mlp_mixer_moe9_imagenet1k_clip_distill/runs/optical_mlp_mixer_moe9_imagenet1k_clip_distill,3631,28260427492,26.319574,1769,22395766473,1,checkpoints/best.pt,false,false,2026-07-26T07:40:45.923114+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual,experiments/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual/runs,qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64,experiments/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual/runs/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64,141,50943912,0.047445,7,28682600,3,checkpoints/language_optical_stack_best.pt|checkpoints/student_mlp_best.pt|checkpoints/vision_optical_stack_best.pt,false,false,2026-07-29T13:50:39.769416+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual,experiments/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual/runs,qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual,experiments/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual/runs/qwen3_vl_2b_bdd100k_timeofday3_optical_fullstack4_token64_residual,141,51180118,0.047665,7,28682728,3,checkpoints/language_optical_stack_best.pt|checkpoints/student_mlp_best.pt|checkpoints/vision_optical_stack_best.pt,false,false,2026-07-29T13:51:25.893266+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9,experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9/runs,qwen3_vl_2b_cifar10_vision_homogeneous_moe9,experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9/runs/qwen3_vl_2b_cifar10_vision_homogeneous_moe9,3893,2393851085,2.229448,1048,850175789,4,checkpoints/student_head_best.pt|checkpoints/vision_homogeneous_moe_best.pt|hardware_last_stage_oneshot/student_package/checkpoints/student_head_best.pt|hardware_last_stage_oneshot/student_package/checkpoints/vision_homogeneous_moe_best.pt,false,false,2026-07-29T13:52:30.721048+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9,experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9/runs,qwen3_vl_2b_cifar10_vision_homogeneous_moe9_batch_8,experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9/runs/qwen3_vl_2b_cifar10_vision_homogeneous_moe9_batch_8,3894,2482819884,2.312306,1048,850174204,4,checkpoints/student_head_best.pt|checkpoints/vision_homogeneous_moe_best.pt|hardware_last_stage_oneshot/student_package/checkpoints/student_head_best.pt|hardware_last_stage_oneshot/student_package/checkpoints/vision_homogeneous_moe_best.pt,false,false,2026-07-29T13:52:35.817031+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9,experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9/runs,qwen3_vl_2b_cifar10_vision_homogeneous_moe9_nodropout,experiments/qwen3_vl_2b_cifar10_vision_homogeneous_moe9/runs/qwen3_vl_2b_cifar10_vision_homogeneous_moe9_nodropout,1181,809399855,0.753812,145,80747248,2,checkpoints/student_head_best.pt|checkpoints/vision_homogeneous_moe_best.pt,false,false,2026-07-29T13:52:41.949009+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9,experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9/runs,qwen3_vl_2b_flickr30k_itm_vision_electronic_language_homogeneous_moe9,experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9/runs/qwen3_vl_2b_flickr30k_itm_vision_electronic_language_homogeneous_moe9,59,108279641,0.100843,25,53438240,2,checkpoints/student_head_best.pt|checkpoints/vision_moe_best.pt,true,false,2026-07-29T13:48:36.013787+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9,experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9/runs,qwen3_vl_2b_flickr30k_itm_vision_language_homogeneous_moe9,experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9/runs/qwen3_vl_2b_flickr30k_itm_vision_language_homogeneous_moe9,79,197202333,0.183659,37,118353624,3,checkpoints/language_moe_best.pt|checkpoints/student_head_best.pt|checkpoints/vision_moe_best.pt,true,false,2026-07-29T13:49:18.889663+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9,experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9/runs,qwen3_vl_2b_flickr30k_itm_vision_language_homogeneous_moe9_smoke,experiments/qwen3_vl_2b_flickr30k_image_text_matching_multimodal_homogeneous_moe9/runs/qwen3_vl_2b_flickr30k_itm_vision_language_homogeneous_moe9_smoke,31,29642153,0.027606,10,29601396,3,checkpoints/language_moe_best.pt|checkpoints/student_head_best.pt|checkpoints/vision_moe_best.pt,true,false,2026-07-29T13:49:37.649608+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224,experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224/runs,qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224,experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224/runs/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224,193,1388961967,1.293572,108,1369211142,3,checkpoints/language_moe_best.pt|checkpoints/student_head_best.pt|checkpoints/vision_moe_best.pt,false,false,2026-07-26T19:38:42.629469+00:00,checkpoint_without_clear_best,manual review before pruning
experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224,experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224/runs,qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224_smoke,experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224/runs/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224_smoke,4,11321,0.000011,0,0,0,,false,false,2026-07-26T17:55:24.110034+00:00,unclassified,manual review
experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224,experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224/runs,qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224_task_driven_no_sam_no_wd,experiments/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224/runs/qwen3_vl_2b_kadid10k_mos_multimodal_electronic_router_moe16_224_task_driven_no_sam_no_wd,6,16110,0.000015,0,0,0,,false,false,2026-07-27T10:12:51.960836+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs,o2_109_alpha20,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs/o2_109_alpha20,13,80905341,0.075349,2,80682902,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T13:23:10.927709+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs,o2_109_alpha35,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs/o2_109_alpha35,13,80904011,0.075348,2,80681908,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T13:27:29.623244+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs,o2_109_alpha50,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs/o2_109_alpha50,15,121205037,0.112881,3,121029812,2,best_observed_test_checkpoint.pt|best_reference_compliant_checkpoint.pt,true,true,2026-09-02T13:42:40.145343+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs,o2_109_alpha50_initial_complete,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs/o2_109_alpha50_initial_complete,13,80904444,0.075348,2,80681908,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T13:31:01.673522+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs,o2_109_alpha65,experiments/qwen3_vl_2b_lgvq_o2_109_highalpha_vqa/runs/o2_109_alpha65,13,80904931,0.075349,2,80681908,1,best_observed_test_checkpoint.pt,true,true,2026-09-02T13:47:34.630833+00:00,formal_candidate,keep_best_checkpoints_and_metrics; review other checkpoints
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,_logs_spatial_tune,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/_logs_spatial_tune,124,795095,0.000740,0,0,0,,false,false,2026-09-03T15:54:34.135257+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_kd_r050_w05,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_kd_r050_w05,1,42456,0.000040,0,0,0,,false,false,2026-09-03T12:18:40.642262+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_kd_r050_w3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_kd_r050_w3,1,39578,0.000037,0,0,0,,false,false,2026-09-03T12:18:40.698261+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_kd_r100_w1,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_kd_r100_w1,1,29829,0.000028,0,0,0,,false,false,2026-09-03T12:18:40.262264+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_kd_r100_w10,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_kd_r100_w10,1,29406,0.000027,0,0,0,,false,false,2026-09-03T12:18:40.378264+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_kd_r100_w3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_kd_r100_w3,1,40794,0.000038,0,0,0,,false,false,2026-09-03T12:18:40.686261+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_kd_r200_w3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_kd_r200_w3,1,40774,0.000038,0,0,0,,false,false,2026-09-03T12:18:40.562262+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r050_a,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r050_a,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:07:26.205876+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r050_a_v2,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r050_a_v2,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:10:15.951219+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r050_a_v3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r050_a_v3,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:12:39.305452+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r050_a_v4,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r050_a_v4,1,38365,0.000036,0,0,0,,false,false,2026-09-03T12:15:51.483576+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_a,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_a,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:07:26.353873+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_a_v2,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_a_v2,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:10:16.011219+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_a_v3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_a_v3,1,666,0.000001,0,0,0,,false,false,2026-09-03T12:13:46.936736+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_a_v4,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_a_v4,1,36423,0.000034,0,0,0,,false,false,2026-09-03T12:15:51.503576+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_fast,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_fast,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:07:26.433872+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_fast_v2,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_fast_v2,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:10:16.235215+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_fast_v3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_fast_v3,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:12:39.341452+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_fast_v4,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_fast_v4,1,37194,0.000035,0,0,0,,false,false,2026-09-03T12:15:51.383577+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_rank,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_rank,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:07:26.173877+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_rank_v2,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_rank_v2,1,666,0.000001,0,0,0,,false,false,2026-09-03T12:11:32.986224+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_rank_v3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_rank_v3,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:12:39.449450+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r100_rank_v4,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r100_rank_v4,1,36856,0.000034,0,0,0,,false,false,2026-09-03T12:15:51.279578+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r200_a,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r200_a,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:07:26.221876+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r200_a_v2,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r200_a_v2,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:10:16.047218+00:00,unclassified,manual review
experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs,deep_r200_a_v3,experiments/qwen3_vl_2b_lgvq_single_metric_o2_16frame_54/runs/deep_r200_a_v3,0,0,0.000000,0,0,0,,false,false,2026-09-03T12:12:39.489450+00:00,unclassified,manual review
