run_id,class_set,shots,support_seed,method,epoch,train_loop_seconds,epoch_wall_seconds,gpu_uuid,foreign_pids
20260909_unseen_formal_b_direct_20shot_s202,b,20,202,direct,2,7.795436151325703,7.890548899769783,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s202,b,20,202,direct,3,7.665211834013462,7.830795265734196,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s202,b,20,202,direct,4,7.429974183440208,7.524107411503792,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s202,b,20,202,direct,5,7.4638403207063675,7.570793516933918,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s202,b,20,202,qwen_vision_lora,1,16.479966275393963,16.750683829188347,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s202,b,20,202,qwen_vision_lora,2,16.372236274182796,16.790288403630257,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s202,b,20,202,qwen_vision_lora,3,16.546329624950886,17.061711817979813,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s202,b,20,202,qwen_vision_lora,4,16.34750596433878,16.880345948040485,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s202,b,20,202,qwen_vision_lora,5,16.18673327565193,16.72771307080984,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s303,b,20,303,direct,1,7.799794755876064,7.858494661748409,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s303,b,20,303,direct,2,7.68114510923624,7.77155951410532,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s303,b,20,303,direct,3,7.528261698782444,7.657985106110573,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s303,b,20,303,direct,4,7.525444075465202,7.635616272687912,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s303,b,20,303,direct,5,7.433509103953838,7.550221122801304,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s303,b,20,303,qwen_vision_lora,1,16.561812095344067,16.834692806005478,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s303,b,20,303,qwen_vision_lora,2,16.419670209288597,16.911117672920227,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s303,b,20,303,qwen_vision_lora,3,16.476772226393223,16.993589527904987,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s303,b,20,303,qwen_vision_lora,4,16.31783526390791,16.736994668841362,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s303,b,20,303,qwen_vision_lora,5,16.31017155945301,16.8765082731843,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
