host_time_unix,host_monotonic_s,phase,watts
1788739109.6056397,2219351.508382213,active:106,152.22
1788739109.6157029,2219351.518445474,active:106,152.22
1788739109.6358397,2219351.538582502,active:107,152.22
1788739109.6459284,2219351.548671167,active:107,152.22
1788739109.655975,2219351.558717893,active:107,152.22
1788739109.6761084,2219351.578850979,active:108,152.22
1788739109.6861758,2219351.588918414,active:108,152.22
1788739109.7063165,2219351.609059324,active:109,152.22
1788739109.716383,2219351.619125731,active:109,152.22
1788739109.7365363,2219351.639278935,active:110,152.22
1788739109.746589,2219351.649331674,active:110,152.22
1788739109.7566576,2219351.659400275,active:110,152.22
1788739109.7767956,2219351.67953822,active:111,152.22
1788739109.786869,2219351.68961165,active:111,152.22
1788739109.8070076,2219351.709750034,active:112,152.22
1788739109.8170705,2219351.719813184,active:112,152.22
1788739109.8271394,2219351.729882079,active:112,152.22
1788739109.8372204,2219351.739963012,active:113,152.22
1788739109.847276,2219351.750018639,active:113,152.22
1788739109.8573587,2219351.760101277,active:113,152.22
1788739109.8774822,2219351.780224937,active:114,152.22
1788739109.887546,2219351.790288848,active:114,152.22
1788739109.9076943,2219351.810437084,active:115,152.22
1788739109.9177501,2219351.820492686,active:115,152.22
1788739109.937903,2219351.840645614,active:116,152.22
1788739109.9479582,2219351.850700957,active:116,152.22
1788739109.9580219,2219351.860764526,active:116,152.22
1788739109.9781566,2219351.880899255,active:117,152.22
1788739109.9882288,2219351.890971489,active:117,152.22
1788739110.008364,2219351.911106643,active:118,152.22
1788739110.0184305,2219351.921173385,active:118,152.22
1788739110.0285025,2219351.931245381,active:118,152.22
1788739110.0385787,2219351.941321241,active:119,152.22
1788739110.0486352,2219351.951377825,active:119,152.22
1788739110.0587134,2219351.961455954,active:119,152.22
1788739110.078841,2219351.981583654,active:120,155.44
1788739110.0889242,2219351.99166708,active:120,155.44
1788739110.1090467,2219352.011789388,active:121,155.44
1788739110.119116,2219352.021858706,active:121,155.44
1788739110.1291854,2219352.031928228,active:121,155.44
1788739110.1392539,2219352.041996555,active:122,155.44
1788739110.1492958,2219352.052038495,active:122,155.44
1788739110.1593761,2219352.062118698,active:122,155.44
1788739110.1795013,2219352.08224389,active:123,155.44
1788739110.189567,2219352.09230959,active:123,155.44
1788739110.2097027,2219352.112445308,active:124,155.44
1788739110.2197711,2219352.122513854,active:124,155.44
1788739110.2298381,2219352.132580778,active:124,155.44
1788739110.2499747,2219352.152717521,active:125,155.44
1788739110.260043,2219352.162785689,active:125,155.44
1788739110.2801785,2219352.182921182,active:126,155.44
1788739110.2902474,2219352.192990084,active:126,155.44
1788739110.3003118,2219352.203054357,active:126,155.44
1788739110.3204508,2219352.223193415,active:127,155.44
1788739110.3305194,2219352.233262219,active:127,155.44
1788739110.3506541,2219352.253396771,active:128,155.44
1788739110.3607376,2219352.263480165,active:128,155.44
1788739110.3707905,2219352.273533313,active:128,155.44
1788739110.3909342,2219352.293676969,active:129,155.44
1788739110.4009917,2219352.303734445,active:129,155.44
1788739110.4211266,2219352.323869424,active:130,155.44
1788739110.4311957,2219352.333938378,active:130,155.44
1788739110.4513328,2219352.354075506,active:131,155.44
1788739110.4613993,2219352.364141863,active:131,155.44
1788739110.4714682,2219352.374211066,active:131,155.44
1788739110.4916053,2219352.394348006,active:132,155.44
1788739110.5016732,2219352.404415958,active:132,155.44
1788739110.5218089,2219352.424551484,active:133,155.44
1788739110.5318768,2219352.434619582,active:133,155.44
1788739110.5520227,2219352.45476544,active:134,155.44
1788739110.56208,2219352.464822604,active:134,155.44
1788739110.5721447,2219352.474887357,active:134,158.05
1788739110.5822296,2219352.484972248,active:135,158.05
1788739110.5922832,2219352.495025981,active:135,158.05
1788739110.6023521,2219352.505094844,active:135,158.05
1788739110.6224995,2219352.525242348,active:136,158.05
1788739110.6325562,2219352.535298956,active:136,158.05
1788739110.6426482,2219352.545391011,active:136,158.05
1788739110.6526911,2219352.555433877,active:137,158.05
1788739110.6627586,2219352.565501259,active:137,158.05
1788739110.6728258,2219352.575568473,active:137,158.05
1788739110.6929617,2219352.595704525,active:138,158.05
1788739110.7030697,2219352.605812403,active:138,158.05
1788739110.7332337,2219352.635976353,active:139,158.05
1788739110.7433019,2219352.646044666,active:139,158.05
1788739110.7634366,2219352.666179299,active:140,158.05
1788739110.773504,2219352.676246781,active:140,158.05
1788739110.7835689,2219352.686311483,active:140,158.05
1788739110.8037057,2219352.706448307,active:141,158.05
1788739110.813786,2219352.716528809,active:141,158.05
1788739110.8339076,2219352.736650368,active:142,158.05
1788739110.843975,2219352.746717942,active:142,158.05
1788739110.8540432,2219352.756785833,active:142,158.05
1788739110.894312,2219352.797054699,active:143,158.05
1788739110.9043798,2219352.807122522,active:143,158.05
1788739110.9245136,2219352.827256201,active:144,158.05
1788739110.9345958,2219352.837338579,active:144,158.05
1788739110.9446592,2219352.847401909,active:144,158.05
1788739110.9647868,2219352.867529327,active:145,158.05
1788739110.9748569,2219352.877599621,active:145,158.05
1788739110.9949937,2219352.89773622,active:146,158.05
1788739111.0050614,2219352.907804173,active:146,158.05
1788739111.0151312,2219352.917874075,active:146,158.05
1788739111.035268,2219352.938010733,active:147,158.05
1788739111.0453382,2219352.948080664,active:147,158.05
1788739111.0654871,2219352.968229671,active:148,154.63
1788739111.0755446,2219352.978287269,active:148,154.63
1788739111.0856147,2219352.988357391,active:148,154.63
1788739111.1057553,2219353.008498031,active:149,154.63
1788739111.1158228,2219353.018565676,active:149,154.63
1788739111.13596,2219353.038702632,active:150,154.63
1788739111.1460292,2219353.048772105,active:150,154.63
1788739111.156097,2219353.058839723,active:150,154.63
1788739111.1762488,2219353.078991505,active:151,154.63
1788739111.1863024,2219353.089045208,active:151,154.63
1788739111.2064369,2219353.109179462,active:152,154.63
1788739111.2165053,2219353.119247977,active:152,154.63
1788739111.2265801,2219353.129322971,active:152,154.63
1788739111.2366426,2219353.139385177,active:153,154.63
1788739111.246743,2219353.149485749,active:153,154.63
1788739111.2567801,2219353.159522676,active:153,154.63
1788739111.276917,2219353.179659633,active:154,154.63
1788739111.2869852,2219353.189727976,active:154,154.63
1788739111.3071203,2219353.209863025,active:155,154.63
1788739111.3171883,2219353.219930935,active:155,154.63
1788739111.3272684,2219353.230011017,active:155,154.63
1788739111.3473923,2219353.250135036,active:156,154.63
1788739111.3574731,2219353.260215706,active:156,154.63
1788739111.3775988,2219353.280341292,active:157,154.63
1788739111.3876781,2219353.290420959,active:157,154.63
1788739111.4078033,2219353.31054603,active:158,154.63
1788739111.4178832,2219353.320625706,active:158,154.63
1788739111.4380193,2219353.340762064,active:159,154.63
1788739111.448077,2219353.350819758,active:159,154.63
1788739111.458149,2219353.360891539,active:159,154.63
1788739111.4782872,2219353.381029743,active:160,154.63
1788739111.4883509,2219353.391093724,active:160,154.63
1788739111.508488,2219353.411230709,active:161,154.63
1788739111.5185564,2219353.421299074,active:161,154.63
1788739111.5487618,2219353.451504527,active:162,154.63
1788739111.558842,2219353.461584601,active:162,154.63
1788739111.5789685,2219353.481711256,active:163,155.87
1788739111.589362,2219353.492105927,active:163,155.87
1788739111.5994077,2219353.502150409,active:163,155.87
1788739111.6195657,2219353.522308822,active:164,155.87
1788739111.6297007,2219353.532443558,active:164,155.87
1788739111.6396878,2219353.542430478,active:164,155.87
1788739111.6598325,2219353.562575403,active:165,155.87
1788739111.6698973,2219353.57263993,active:165,155.87
1788739111.690054,2219353.592796694,active:166,155.87
1788739111.7001226,2219353.602865406,active:166,155.87
